time,z,y,x
1.4707382,1.2404366984575983,0.8710369843542576,-2.1517731061048804
1.4807432,0.5381935614928602,1.1824269925594328,-2.160056658064574
1.4907482,-0.0812345141410827,1.4951906272053717,-2.0138262323997913
1.5007531,-0.5681923939153551,1.8429741373062132,-1.6257814390592276
1.5107580999999999,-1.0674576743379234,2.0827239736676213,-1.1664252674378457
1.5207631,-1.4776172688528897,2.2946143277227877,-0.6400576066866517
1.5307681,-1.7571829827740788,2.520958154544234,-0.1294704751875717
1.5407731,-1.8814426919102667,2.7968419650822876,0.4245964084073901
1.5507781,-1.9829796971067783,3.0202625979334115,0.8035571470603347
1.5607830999999999,-1.988995011873543,3.1169401804000136,1.0550203636996447
1.5707881000000001,-1.8401625870168208,3.0932384022951123,1.2228723271291702
1.5807931,-1.6663447739854451,3.031813919517398,1.4764834425173698
1.5907981,-1.4542340551778674,2.8446950186252593,1.636916434927285
1.6008030999999998,-1.2429603717163205,2.562615276056528,1.6897161510922014
1.6108081000000003,-1.139410565392673,2.2078040592759844,1.6675519578181206
1.620813,-1.136823763769865,1.8619874653339383,1.565932827296108
1.6308191,-1.1984519524261354,1.5171236420720815,1.4916734128646552
1.6408241000000001,-1.2839786108031868,1.2417016038268804,1.4638891877517104
1.6508293000000003,-1.244850423246622,0.984372271633148,1.5084545979261397
1.6608343,-1.204137304586172,0.7895639852821826,1.475259745941311
1.6708393000000001,-1.103201187892258,0.6030477264583111,1.3527337287299337
1.6808443,-1.0616557100608943,0.4577700714737177,1.1582419609822332
1.6908493,-1.167863337416947,0.3631616964966058,0.9202005359739064
1.7008543,-1.3116820257648825,0.2213981871128082,0.6461497860819101
1.7108592999999999,-1.461498785483837,0.0303922156542539,0.4177759878028184
1.7208642,-1.583263170672953,-0.2164665759295225,0.2437335905016399
1.7308692,-1.549431920480728,-0.5609837777107953,0.0904650280946865
1.7408742,-1.272115154530108,-0.8848831388771533,-0.0681153769847936
1.7508792,-0.951121159416437,-1.136495262467861,-0.2670359392264858
1.7608842,-0.7602209864199161,-1.447809867349267,-0.3392877036299556
1.7708891999999998,-0.997559962247312,-1.998396754208207,-0.2700463730888441
1.7808942,-1.4983540596723557,-2.722242943432927,0.0417908400277141
1.7908992000000001,-2.1387661788851022,-3.4492321068584917,0.4475600814960896
1.8009042000000002,-2.756836702430248,-4.123115118518472,0.7043095679752528
1.8109092,-2.573958507847786,-4.49617452417314,1.1288310114502906
1.8209142,-1.2222720962136984,-4.564502210468054,1.6741392272539437
1.8309191999999999,0.0360106400579214,-4.552611866188049,1.5738884624756873
1.8409242,1.1387675913140176,-4.419404003703594,1.2500211038827895
1.8509291,1.906977530661225,-4.1206858455449344,1.548730932604521
1.8609344,2.2229373309999705,-3.7716824382603167,1.6081510898225009
1.8709394,2.446865328851342,-3.6339059526860713,1.0264914576992392
1.8809444,2.891898668348789,-3.514665240755677,1.2215423206344247
1.8909493999999998,3.3247137467861174,-2.9206711738467215,1.901178342863172
1.9009544000000003,3.560593463715911,-2.039529559585452,1.7515718648940324
1.9109594,3.5974879008710383,-1.1708224794834852,1.342644150261581
1.9209643,3.320134017780423,-0.3379226258218288,1.0900900696456433
1.9309701000000001,3.0049075001522896,0.5756529390543699,0.7318449328936636
1.9409751,2.8391160494491454,1.5130331578880547,0.164357691572979
1.9509801,2.8419869287103414,2.015491096872091,-0.4768399154616519
1.9609850999999998,2.716761297151446,2.166804524889588,-1.009759883933142
1.9709900999999999,2.2577187215238808,1.9608546667993068,-1.3410136264503
1.9809951000000001,1.4719026905983683,1.4904349571108817,-1.515192381748557
1.9910003,0.588226589423418,0.8055629339247942,-1.6945432789877055
2.0010053,-0.1398109140112996,0.1107452707856893,-1.579306834262609
2.0110102999999997,-0.7813222266376018,-0.3112994073122739,-1.28416828815639
2.0210152999999997,-1.154860355719924,-0.3662801207780838,-0.9606396599985658
2.0310203000000002,-1.1959715337872503,-0.3311930253058672,-0.5874116563113406
2.0410253000000003,-1.047199314685166,-0.2598854464173317,-0.1076627854672726
2.0510303,-0.8586790225625037,-0.0280921220183372,0.3119556792639196
2.0610353,-0.5598053815811872,0.2780225761324167,0.4639894574452191
2.0710401999999997,-0.2326212996557354,0.6014017128169536,0.4026283222272991
2.0810452,0.1455921277612447,1.2307032399505375,0.5335872367411851
2.0910502,0.4126172168001532,2.11894504160583,0.8554894327409565
2.1010552000000002,0.6284779357910156,3.010924860745668,1.3041750111356376
2.1110602,0.6774328130960464,3.6854450012654065,1.74188779848665
2.1210652,0.6244090789169072,4.182306143155694,2.1397434994846583
2.1310702,0.3383163013145327,4.2221395563721655,2.1428170617111024
2.1410752,-0.3298310893028974,3.653352995955944,1.2432616927504538
2.1510802,-0.9328957668960094,2.931550879779458,0.0890644588480703
2.1610852,-1.3327695297181603,2.3801772264569996,-0.5512563105531036
2.1710902,-1.5856062266677615,2.006554341700673,-0.9298727658130228
2.1810952,-1.6274632546663284,1.8120237032473083,-1.091398668026179
2.1911002,-1.5992483830511568,1.720807308796048,-1.263325845005363
2.2011064,-1.5042694211959835,1.7027081730037927,-1.3922203743353485
2.2111114,-1.361226977917552,1.7038772167831655,-1.483242999780178
2.2211164,-1.183316634875536,1.6451128931254146,-1.6221102032005783
2.2311214,-0.9535928102269768,1.5501988131999969,-1.616895829553157
2.2411263999999997,-0.7102832355573773,1.4280968666195868,-1.425746796362102
2.2511314,-0.5602893657058478,1.3196049277186392,-1.2085412386335432
2.2611364,-0.4778133270710706,1.2338327701479197,-0.9788108381137252
2.2711414000000003,-0.4625058678239583,1.0552776994615791,-0.7707057016856967
2.2811464,-0.6467305085793137,0.8472223935246467,-0.6925530792079866
2.2911514,-0.9170172297626732,0.7251929276585578,-0.6676368107467889
2.3011562999999997,-1.2794587952911851,0.6255769536525011,-0.5033279998168348
2.3111612999999998,-1.6758315642550587,0.4872013331413268,-0.2800095121659338
2.3211663000000002,-2.1023381901979445,0.2847667896956205,0.0172730602316558
2.3311713000000003,-2.446363516809046,-0.0179161804407835,0.3275748348087072
2.3411763,-2.678273453325033,-0.4676847317665815,0.5598843651015312
2.3511813,-2.59917507442981,-0.685734777495265,1.3626266155824065
2.3611863,-2.4095605573296544,-0.9388649044334888,1.7767735261678694
2.3711913,-1.8653730161190032,-1.1791636068493128,1.8856334215983748
2.3811963,-1.3944310361221433,-1.4872814615160226,1.721434939175099
2.3912013,-1.4748141941308974,-2.070097131806612,1.0282366208661349
2.4012063,-2.0354449206203222,-2.7030045744776725,0.4209710575170814
2.4112113,-2.6677280939131975,-3.27191037735939,0.1396702999642118
2.4212162,-3.033642888510227,-3.5465970870673655,-0.2530730447224341
2.4312212,-2.313539685206115,-3.646407706862688,-1.1232879173051564
2.4412262,0.2004474612817168,-3.929291167029738,-1.5951912166148423
2.4512312,2.51087573646903,-4.403268861460686,-1.315006494012475
2.4612369999999997,3.033806554639339,-4.704233337241411,-1.2607717766083777
2.4712430000000003,4.15120431792736,-4.920083242577314,-1.0321005297526715
2.481248,5.682323167604208,-5.497902419754863,-0.3122087772421538
2.491253,4.9812499512016775,-5.9177294218033545,0.1589882186953909
2.501258,2.725446707910299,-5.369216418609023,0.0185144020622596
2.511263,1.3372425834789872,-4.017028487193584,-0.4666956111313775
2.521268,1.1912880521461366,-2.115049787732959,-1.5774676361367106
2.5312729999999997,2.3604735780775545,0.3844704419851303,-1.789201046064496
2.5412779,3.761336693073809,1.728500785908103,-2.1755368435300886
2.5512829,4.008324663995206,2.257425291535258,-2.9607524243444203
2.5612877999999997,4.095159190100431,2.567437581646442,-3.234593915399909
2.5712928,4.01986195705384,2.597249367064238,-2.502447807602584
2.5812978,3.01034384598732,2.237308970701694,-1.5914067296400665
2.5913028000000002,1.6356807556524873,1.7106185077369211,-0.633607334568724
2.6013078,0.3497378590390086,0.8833212963879108,0.11097356311623
2.6113128,-0.6660057024136186,0.2080290024518966,0.6178006205625832
2.6213178,-1.3060139170005918,-0.1938344728827476,1.0658471704013646
2.6313228,-1.6267603670939803,-0.593791822335124,1.1777901265390216
2.6413278,-1.6348574565708636,-0.8144973510086536,1.148416294147074
2.6513328,-1.2628034285664558,-0.7391554020375013,0.6149211196035146
2.6613378,-0.7237237318888307,-0.3524620233058929,-0.0514808064529206
2.6713428,-0.011240355938673,0.2938186956793069,-0.7126113131787628
2.6813478,0.5367667435601353,1.023642205747962,-1.2879914997063575
2.6913527999999998,0.8256360001385211,1.6706155831724403,-1.688991051688045
2.7013578,0.8994234131440519,2.170413363036513,-1.9265935007572172
2.7113628,0.7796458178579807,2.465061495277286,-2.0076324923262
2.7213678000000003,0.5582184046506882,2.695172565677762,-1.946680595496297
2.7313738,0.1777811637043952,2.8784453125357627,-1.7317996813230216
2.7413791,-0.3777674372151494,3.0224814430266616,-1.3379121533036231
2.7513841,-0.9471347201287744,3.179713739699125,-0.8005717015087604
2.7613890000000003,-1.5109692110955717,3.357248819687962,-0.0108867201954126
2.771394,-1.8968983274564144,3.540139289230108,0.6817049374572932
2.781399,-2.0765116750240327,3.700091366255283,1.0276252109695223
2.791404,-2.161846025699377,3.733114514935016,1.2305683615244924
2.801409,-2.21092774425447,3.599481705036759,1.3153471241436898
2.811414,-2.1332661201640963,3.318147812399268,1.4472116091951728
2.8214189999999997,-1.8914976374566552,2.9601328311413524,1.5852042217381297
2.831424,-1.5684414491161702,2.4949907695949074,1.714372161182016
2.841429,-1.2865367708534,1.9682816019296645,1.6197015346236523
2.8514340000000002,-1.0641954576715826,1.475349031659961,1.4502055303141477
2.861439,-0.9292994959697128,1.0862240418672562,1.348917531442642
2.871444,-0.7187760463535785,0.8702595702409743,1.2499888090483844
2.881449,-0.522925265212357,0.7970750915646553,1.2489723254822194
2.8914539,-0.4085223487019538,0.7739081509888172,1.269565470047295
2.9014589,-0.4545777051731944,0.6605313626557588,1.2862412950381636
2.9114639,-0.8422259004116058,0.5428332039922475,1.1095786870349198
2.9214688,-1.1749112101018429,0.3637830432653426,0.8171503497354686
2.9314738,-1.3518749199435114,0.1100795003533363,0.5988730345895513
2.9414788,-1.4825798596963289,-0.3361626304119825,0.3839278230084106
2.9514838,-1.4890005403935909,-0.8593751881331205,0.1459629521013237
2.9614898,-1.290371526710689,-1.3898299720674752,-0.1113573565357364
2.9714948,-1.1535200470268725,-1.8953285939216613,-0.2838767455207184
2.9814998,-1.469690275245905,-2.4291379489809275,-0.4995229815106838
2.9915048,-2.079894010938704,-3.0473639553487297,-0.693410280559212
3.0015098,-2.6200249702349305,-3.906770123142004,-1.0480779241506009
3.0115148,-3.0575816902413964,-4.694057395663857,-1.4234988713048398
3.0215198,-3.3023505238085984,-4.978729492813349,-1.5901323257900777
3.0315248,-3.135901778240502,-4.603309787768125,-1.5354577556639908
3.0415298,-1.693651298584044,-3.4826194126754997,-0.5796499728012829
3.0515347999999998,-0.2550023505508899,-2.507679570776224,0.159400671953801
3.0615398,0.9961682156279682,-1.8404630312681196,0.4276165599461645
3.0715448,1.9933950003981589,-1.9964707545816895,1.438103442979604
3.0815498000000003,2.4913304935216902,-2.3183675437539812,2.282854477954656
3.0915548,4.108901299726963,-2.387630465072393,1.9549398897975685
3.1015598,5.887798978441953,-2.6951918549001217,1.6133929359987378
3.1115648,6.3962418370544905,-2.799065486350655,1.80438853219375
3.1215698,5.822670380449295,-1.9872154349803923,1.5917119961969552
3.1315748,5.102885449314117,-0.7162678629249334,1.1739009370807558
3.1415797999999997,3.798137898987531,0.1283130761802196,0.7964894736964255
3.1515847999999997,2.8532112102970477,0.8458131112486124,0.3167042985631152
3.1615898000000002,2.796724476182461,1.5556027180701493,-0.0674749053904786
3.1715948000000003,3.19417714933753,1.72458974994421,0.1252728682341054
3.1815998,3.312863734516501,1.197087386074662,0.3401358814245089
3.191605,2.838628558193147,0.3116594727963209,0.4936006422569975
3.2016108,2.17700209377706,-0.532546787777543,0.73595470630005
3.2116157999999997,1.404737033820152,-1.290464757952094,0.5323680336771532
3.2216208,0.7492480492457747,-1.518978330028057,0.4455712457664311
3.2316257999999998,0.146102707631886,-1.270488722372055,0.5860553097989409
3.2416308000000003,-0.4957271694242954,-0.9293073870152234,0.4649963329328224
3.2516358000000003,-0.9846683319702744,-0.4199848229587077,0.3949724737118929
3.2616408,-1.5267416575059294,0.0600894347816705,0.3299664791855961
3.2716459,-1.9170310149028895,0.544911763831973,0.2133674956693314
3.2816509000000003,-1.8365140013813972,1.1147358506023883,0.2290402993638068
3.2916558,-1.4942714665338397,1.8257500307828187,0.0920137553740292
3.3016607999999996,-1.0935226744428277,2.7942852663367983,0.1181393448260612
3.3116658,-0.7051552250191568,3.81817004866898,0.4296714466493576
3.3216708000000006,-0.3223319657191634,4.668305114769935,1.07230577195622
3.3316758,0.0188055304959416,5.194025855919718,1.814061784946173
3.3416808000000002,0.1400757024273276,5.248212204137444,2.2066284396253524
3.3516861,-0.0488075777888298,4.753351296153665,2.00986098203063
3.3616911000000003,-0.4337631729423999,3.843270003134012,0.9564710690770296
3.3716961,-0.8415420098006725,2.9476205555707216,-0.1201532145322766
3.3817011,-1.2289628260239958,2.224475208091736,-0.7782841010507195
3.3917061000000004,-1.6188336657479403,1.7862451188683508,-1.0965423875901847
3.4017111,-1.83196729786247,1.5630536185979842,-1.2345343425460158
3.4117161000000005,-1.914540951652825,1.5248556976288556,-1.3191896249160169
3.4217211,-1.8146949682831763,1.561280179184675,-1.4200890628613532
3.4317268,-1.445183025977015,1.4801608158558606,-1.5116316205270588
3.4417318000000003,-0.9710051327988504,1.2115905432015657,-1.5790255331031977
3.4517368,-0.4693301608860492,0.8809083900272846,-1.6013709281630812
3.4617416,-0.0693225425511598,0.5762970821768045,-1.5949670524701476
3.4717466000000003,0.0543380316480994,0.4723188213080167,-1.491788709807396
3.4817515,-0.1263902914240956,0.5736614729762077,-1.3735183042138814
3.4917565,-0.4635673595756292,0.7097685640335083,-1.15841614850536
3.5017614999999997,-0.9576125672623514,0.6499421641021966,-0.9742891959708184
3.5117665000000002,-1.49825235286355,0.5009674081653356,-0.8620114549208432
3.5217715,-1.9308561266377569,0.2995487637639045,-0.6050939549310133
3.5317765000000003,-2.2199279200509188,0.0673158789038658,-0.1489619055884424
3.5417815,-2.4165140297293664,-0.1817670184701681,0.3431717054564505
3.5517865,-2.482325057028234,-0.4377285694420337,0.8759070746086537
3.5617915000000004,-2.1900456997454163,-0.682068071681261,1.449957985293865
3.5717965,-1.8797487474739552,-0.9658329908579588,1.485394478725642
3.5818015,-1.7861355210140346,-1.3229624214529991,1.2587135289043188
3.5918064999999997,-2.1478902733221648,-1.8900690659582613,0.8827052103161811
3.6018118,-2.6839137972995637,-2.604224466773867,0.5210434700537473
3.6118167999999997,-2.8610873504996297,-3.3325591995894905,0.4097076494963839
3.6218218,-2.783870547567308,-3.8207548044651745,0.3592637757426127
3.6318268000000002,-2.342748244033754,-3.862288591858744,-0.2079459090120159
3.6418328000000004,-0.2410217559933662,-3.773156602466106,-0.7926553754262625
3.6518378,2.599130066244304,-3.9572628775388,-0.7852567165423184
3.6618428,3.377521792387962,-4.273545333960652,-0.8793868795484304
3.6718477999999997,3.3899463896751403,-4.397561005207896,-1.0423292244307696
3.6818527000000003,4.3960219590723515,-4.769758825597167,-0.7516380131222308
3.6918577,4.294942634515464,-5.420851913300156,-0.3859958249215036
3.7018625999999997,2.504665775913,-5.2775657243937255,-0.320094708186388
3.7118676,1.1278820401623844,-4.221088001492619,-0.4507948986988514
3.7218725999999998,1.2751692814037203,-2.7287475030213595,-1.2035054364234208
3.7318776,2.221560197427869,-0.8677993176072836,-2.281220593142509
3.7418826000000003,3.528052253334224,0.7459715117931366,-2.4696108291447163
3.7518876,4.256798781821131,1.7046014394044875,-2.5784762775331735
3.7618926000000004,4.159424449262023,2.309087674233317,-2.7673586809664963
3.7718976,3.967984470300376,2.665936534321308,-2.786293683061003
3.7819026,3.669531977340579,2.7132266932845113,-2.05710028758943
3.7919075999999996,2.6611130596876142,2.311686458554864,-0.9391275739576668
3.8019126,1.179744913868606,1.5755325764209032,-0.1228364714000374
3.8119176,-0.2413213234618306,0.8721709568202495,0.6089416798677295
3.8219225999999997,-1.1797948904901745,0.3909697408765554,0.9671211309723556
3.8319275,-1.3767293752148746,-0.1081868184745311,1.084028139258176
3.8419325,-1.5960042865633963,-0.6716606594353914,0.9720394442826508
3.8519374999999996,-1.428458393408358,-1.1194313149422406,0.5229300144527107
3.8619435,-0.8343044597625732,-1.2099573890417814,-0.0736423602453432
3.8719485,-0.1471650761663913,-0.8966729453921317,-0.6666778295215219
3.8819535000000003,0.6587699059411883,-0.2634276490688323,-0.9109460931554436
3.8919585,1.2520607930168508,0.5891986493259668,-0.930612770525366
3.9019635,1.447130945174396,1.3127432252556084,-1.0083676989223809
3.9119684999999995,1.3117457386508584,1.8809657220482825,-1.1728430985908955
3.9219735,1.066061543804407,2.3083201969921587,-1.2843534354649484
3.9319785000000005,0.6766860863819718,2.634402747416496,-1.191330722244084
3.9419835,0.144573306107521,2.956560817873478,-0.9789191938590258
3.9519885,-0.610979688501358,3.201238173764944,-0.6390743678029627
3.9619934999999997,-1.379069508600235,3.443727079701423,-0.2108746559402905
3.9719985,-1.9149664835885165,3.7095705577403306,0.2635458686210215
3.9820034,-2.2549521794199943,3.802145965585112,0.6025904842101037
3.9920084000000005,-2.4395514987066385,3.89924265024662,0.8952355330001562
4.0020134,-2.4135887899324295,3.94120489218533,1.2275611425325277
4.0120184000000005,-2.214774775071442,3.823234346321225,1.5604783612824975
4.0220234,-1.9293235102429984,3.5569331876426933,1.859413669323176
4.0320284,-1.5837956701144575,3.1152579264014957,2.013266406559944
